,location,lat,lon
1171,"Texas Research Center, San Antonio, Texas, United States",29.51447155,-98.58294226252107
1172,"Texas Transplant Institute, San Antonio, Texas, United States",29.4246002,-98.4951405
1173,"The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School, Nanjing, Jiangsu, China",32.0615652,118.7915079
1174,"The Alfred Hospital, Melbourne, Victoria, Australia",-37.8142176,144.9631608
1175,"The Cancer Center at Hackensack University, Hackensack, New Jersey, United States",40.8871438,-74.0410865
1176,"The Care Group, Indianapolis, Indiana, United States",39.7683331,-86.1583502
1177,"The Carl and Edyth Lindner Center for Research and Education at The Christ Hospital, Cincinnati, Ohio, United States",39.1014537,-84.5124602
1178,"The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1179,"The Catholic University of Korea, Seoul ST. Mary's Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
1180,"The Center for Pain Relief, Inc., Charleston, West Virginia, United States",38.3380853,-81.59946070561816
1181,"The Center of Clinical Research, LLC, Winston-Salem, North Carolina, United States",36.1111391,-80.238243
1182,"The Central Hospital of Wuhan, Wuhan, Hubei, China",30.5951051,114.2999353
1183,"The Children's Hospital at Montefiore, New York, New York, United States",36.1021436,-115.17449463280128
1184,"The Children's Hospital of Philadelphia, Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
1185,"The Emory Clinic, Atlanta, Georgia, United States",33.7489924,-84.3902644
1186,"The Feinstein Institute for Medical Research, Manhasset, New York, United States",40.7956894,-73.6989103
1187,"The Fifth Affiliated Hospital Immunotherapy center, Guangzhou, Guangdong, China",23.1301964,113.2592945
1188,"The First Affiliated Hospital of Nanjing Medical University, Jiangsu Province Hospital, Nanjing, Jiangsu, China",32.0615652,118.7915079
1189,"The First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China",34.7982547,113.75609633361317
1190,"The First Hospital of Lanzhou University, Lanzhou, Gansu, China",36.041711899999996,103.9179183985219
1191,"The GW Medical Faculty Associates, Washington, District of Columbia, United States",38.8950368,-77.0365427
1192,"The Heart Centre, Rigshospitalet University Hospital Copenhagen,, Copenhagen, Denmark",55.6867243,12.5700724
1193,"The John Paul II Hospital, Cracovia, Poland",50.0619474,19.9368564
1194,"The Lindner Clinical Trial Center, Cincinnati, Ohio, United States",39.1014537,-84.5124602
1195,"The Lindner Research Center, Cincinnati, Ohio, United States",39.1014537,-84.5124602
1196,"The Mount Sinai Hospital, New York, New York, United States",40.78996445,-73.95322824047045
1197,"The Ohio State University Medical Center, Columbus, Ohio, United States",39.9950822,-83.01873232331297
1198,"The Ottawa Hospital - General Campus, Ottawa, Ontario, Canada",45.40180795,-75.64648499814479
1199,"The Ottawa Hospital, Ottawa, Ontario, Canada",45.40180795,-75.64648499814479
1200,"The Prince Charles Hospital, Brisbane, Queensland, Australia",-27.388817000000003,153.0230853672162
1201,"The Republican Center for Research and Practice in Otolaryngology, Minsk, Belarus",53.9024716,27.5618225
1202,"The Republican Research and Practical Center for Epidemiology and Microbiology, Minsk, Belarus",53.9024716,27.5618225
1203,"The Second Affiliated hospital of Zhejiang University School of Medicine, Hangzhou, China",30.2489634,120.2052342
1204,"The Spine Institute, Santa Monica, California, United States",34.0194704,-118.4912273
1205,"The Stern Cardiovascular Center, Germantown, Tennessee, United States",35.0867577,-89.8100858
1206,"The Strelitz Diabetes Center, Eastern VA Medical School, Norfolk, Virginia, United States",36.8968052,-76.2602336
1207,"The Third Affiliated Hospital Of Sun Yat-sen University, Guangzhou, Guangdong, China",23.13654195,113.33571464111391
1208,"The Third Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong, China",23.13654195,113.33571464111391
1209,"The Third Hospital of Mianyang, Mianyang, Sichuan, China",31.4627341,104.7463432
1210,"The University Hospital in Cracow, Cracovia, Poland",50.0619474,19.9368564
1211,"The University of Texas Health Science Center at Houston, Houston, Texas, United States",29.7589382,-95.3676974
1212,"The University of Texas Southwestern Medical Center, Dallas, Texas, United States",32.7762719,-96.7968559
1213,"The Western Pennsylvania Hospital, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
1214,"Thomas Jefferson University, Philadelphia, Pennsylvania, United States",39.9489114,-75.15805656266755
1215,"Tianjin Medical University General Hospital, Tianjin, Tianjin, China",39.1165915,117.17841484267392
1216,"Tianjin Medical University Hospital, Tianjin, China",39.1210663,117.7505082
1217,"Tianjin Weikai Bioeng., Ltd., Tianjin, Tianjin, China",38.8285734,117.38682226591277
1218,"Timeless Chirurgia Plastyczna Sp. z o. o., Warsaw, Poland",52.2319581,21.0067249
1219,"Tisch MS Research Center of New York, New York, New York, United States",36.1021436,-115.17449463280128
1220,"Tissular and cell therapy unit, UniversityHospitalof Grenoble, Grenoble, France",45.1875602,5.7357819
1221,"Tongji Hospital, Tongji Medical College, Huazhong University of Science & Technology, Wuhan, Hubei, China",30.52021715,114.41184627402748
1222,"Toronto General Hospital, Toronto, Ontario, Canada",43.658587600000004,-79.38815803478147
1223,"Toronto Western Hospital, Toronto, Ontario, Canada",43.653566999999995,-79.40549604487205
1224,"Trabzon Kanuni Training and Research Hospital, University of Healthy Sciences, Trabzon, Yomra, Turkey",40.962150449999996,39.84420966556025
1225,"Transfiguration Clinic, Yekaterinburg, Sverdlovsk Oblast, Russian Federation",56.839104,60.60825
1226,"Trauma Service. Hospital Universitario de Salamanca, Salamanca, Castilla-León, Spain",42.6102981,-5.5918712
1227,"Traumatology department. Complejo Hospitalario de Salamanca, Salamanca, Castilla y León, Spain",42.6102981,-5.5918712
1228,"Tri-Service General Hospital, Taipei City, Taiwan",25.0452747,121.5078001
1229,"TriWest Research Associates, El Cajon, California, United States",32.7947731,-116.962526
1230,"Triangle Orthopaedics Associates, P.A., Durham, North Carolina, United States",35.996653,-78.9018053
1231,"Triwest Research Associates, El Cajon, California, United States",32.7947731,-116.962526
1232,"Tufts Medical Center, Boston, Massachusetts, United States",42.349439700000005,-71.06308467518953
1233,"Tufts New England Medical Center, Boston, Massachusetts, United States",42.3554334,-71.060511
1234,"Tufts-New England Medical Center, Boston, Massachusetts, United States",42.3554334,-71.060511
1235,"Tulane University Medical Center, New Orleans, Louisiana, United States",29.9759983,-90.0782127
1236,"U.O. Nefrologia e Dialisi, Bergamo, Italy",45.756655699999996,9.754219200862249
1237,"U.S.C Nefrologia e Dialisi, Bergamo, Italy",45.756655699999996,9.754219200862249
1238,"UAB School of Dentistry Department of Periodontology, Birmingham, Alabama, United States",33.5206824,-86.8024326
1239,"UC Davis Health, Sacramento, California, United States",38.5810606,-121.493895
1240,"UC Davis Medical Center, Sacramento, California, United States",38.5810606,-121.493895
1241,"UC Davis Spine Center, Sacramento, California, United States",38.5810606,-121.493895
1242,"UCLA Medical Center, Los Angeles, California, United States",34.0655633,-118.445498
1243,"UCLA, Los Angeles, California, United States",34.070877749999994,-118.44685070595054
1244,"UCSF Benioff Children's Hospital, San Francisco, California, United States",37.7647716,-122.3896641
1245,"UH Angers, Angers, France",47.4739884,-0.5515588
1246,"UH Besançon Jean Minjoz, Besancon, France",47.2380222,6.0243622
1247,"UH Brest Cavale Blanche, Brest, France",48.3905283,-4.4860088
1248,"UH Clermont Ferrand Gabriel Montpied, Clermont Ferrand, France",45.7774551,3.0819427
1249,"UH Grenoble Michallon Hospital, Grenoble, France",45.1875602,5.7357819
1250,"UH Grenoble South Hospital, Grenoble, France",45.1875602,5.7357819
1251,"UH Hospitals Cleveland, Cleveland, Ohio, United States",41.5048613,-81.6057479
1252,"UH Montpellier, Montpellier, France",43.6112422,3.8767337
1253,"UH Nancy Central Hospital, Nancy, France",48.6937223,6.1834097
1254,"UH Nantes Hôtel Dieu, Nantes, France",47.2186371,-1.5541362
1255,"UH Pitié Salpétrière AH HP, Paris, France",48.8588897,2.3200410217200766
1256,"UH Tours CHRU Trousseau, Tours, France",55.7646281,37.6312342
1257,"UHHS Chagrin Highlands Medical Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
1258,"UHHS Westlake Medical Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
1259,"UHTOURS, Tours, France",55.7646281,37.6312342
1260,"UMC Utrecht, department of pediatrics, Utrecht, Netherlands",52.080985600000005,5.12768396945229
1261,"UMCU department of Haematology, Utrecht, Netherlands",52.080985600000005,5.12768396945229
1262,"UMCU, Utrecht, Netherlands",52.080985600000005,5.12768396945229
1263,"UMDNJ - Robert Wood Johnson Medical School, New Brunswick, New Jersey, United States",40.4862174,-74.4518173
1264,"UMass Medical School, Worcester, Massachusetts, United States",42.27687075,-71.76239433186595
1265,"UMass Memorial Medical Center, Worcester, Massachusetts, United States",42.285242,-71.78967731415291
1266,"UNM Hospital, Albuquerque, New Mexico, United States",35.0936574,-106.6269695
1267,"UPMC, Pittsburgh, Pennsylvania, United States",40.467201450000005,-79.9532452563892
1268,"USC Chirurgia Generale III, Bergamo, Italy",45.756655699999996,9.754219200862249
1269,"USC Ematologia, Bergamo, Italy",45.756655699999996,9.754219200862249
1270,"USC Gastroenterologia, Bergamo, Italy",45.756655699999996,9.754219200862249
1271,"UT Health San Antonio, San Antonio, Texas, United States",29.5048654,-98.57612786342676
1272,"UTCT, Hôpital Brabois, Vandoeuvre-les-Nancy, France",48.6599676,6.1724618
1273,"UZ Gent, Gent, Flanders Ost, Belgium",51.02353555,3.7266310296153846
1274,"UZA, Edeghem, Antwerpen, Belgium",51.157768,4.4174945
1275,"Uhmontpellier, Montpellier, France",43.6112422,3.8767337
1276,"Ulm University Hospital, Clinic of Anesthesiology and Intensive Care Medicine, Ulm, Germany",48.3974003,9.9934336
1277,"Umut Arslan, Ankara, Turkey",39.9207886,32.8540482
1278,"Umut Arslan, Ankara, Türkiye, Turkey",38.9597594,34.9249653
1279,"Unidad de Terapia Celular del Instituto de Investigaciones Científicas, San Antonio de los Altos, Miranda, Venezuela",10.3751347,-66.9665409
1280,"Uniklinik Koeln, Koeln, North Rhine-Westphalia, Germany",50.925188649999996,6.920023479190044
1281,"Union Hospital,Fujian Medical University, Fuzhou, Fujian, China",26.073660750000002,119.18235985578158
1282,"Unità Chirurgia Generale e Trapianti, Bologna, Italy",44.4938203,11.3426327
1283,"Univ.-Klinik Innsbruck, Innsbruck, Austria",47.2654296,11.3927685
1284,"Univeristy of California San Francisco, San Francisco, California, United States",37.7790262,-122.419906
1285,"Univeristy of Iowa Hospitals and Clinics, Iowa City, Iowa, United States",41.6612561,-91.5299106
1286,"Univeristy of Mississippi Medical Center, Jackson, Mississippi, United States",32.3086744,-90.1983063
1287,"Univeristy of Texas Southwestern Medical Center, Dallas, Texas, United States",32.7762719,-96.7968559
1288,"Universia degli Studi di Pesaro, Pesaro, PU, Italy",43.9098114,12.9131228
1289,"Universidad Complutense De Madrid, Madrid, Calle Fernando De Castro Rodriguez,, Spain",39.3260685,-4.8379791
1290,"Universidad de Chile Clinical Hospital, Santiago, Independencia, Chile",-33.4041507,-70.6665002964021
1291,"Universidad de los Andes, Santiago de Chile, Chile",-33.4377756,-70.6504502
1292,"Universidad de los Andes, Santiago, Chile",-33.4042446,-70.50660128055256
1293,"Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil",-22.8533498,-43.233170287422354
1294,"Universidade de São Paulo, São Paulo, SP, Brazil",-23.5082223,-46.7060294
1295,"Universitaet Duisburg-Essen - Universitaetsklinikum Essen - Klinik fuer Knochenmarktransplantation (KMT), Essen, North Rhine-Westphalia, Germany",51.4582235,7.0158171
1296,"Universitaetsklinikum Essen, Essen, Germany",51.43510215,6.988783779615759
1297,"Universitaetsklinikum Jena, Jena, Thüringen, Germany",51.1638175,10.4478313
1298,"Universitaetsklinikum Wuerzburg - Medizinische Klinik und Poliklinik II - Zentrum fuer Allogene Blutstammzelltransplantation, Würzburg, Bavaria, Germany",48.9467562,11.4038717
1299,"Universitair Medisch Centrum Utrecht, Utrecht, Netherlands",52.0870179,5.180100517596717
1300,"Universitas Indonesia, Jakarta Pusat, DKI Jakarta, Indonesia",-6.19404975,106.84766448412446
1301,"Universitat Internacional De Catalunya, Barcelona, Spain",41.405723699999996,2.12352498479475
1302,"Universitatklinikum Freiburg, Freiburg, Germany",47.9960901,7.8494005
1303,"Universitatsklinikum Carl Gustav Carus Dresden, Dresden, Sachsen, Germany",51.05653805,13.782593250989049
1304,"Universitatsklinikum Jena, Jena, Thüringen, Germany",51.1638175,10.4478313
1305,"Universitatsklinikum Muenster, Münster, Nordrhein-Westfalen, Germany",51.4789205,7.5543751
1306,"University Children's Hospital, Tübingen, Germany",52.2025617,7.9885332
1307,"University Clinical Hospital of Salamanca, Salamanca, Salamanca/Castilla León, Spain",42.6102981,-5.5918712
1308,"University College London Hospital, London, United Kingdom",51.5073219,-0.1276474
1309,"University College London Institute of Neurology, London, United Kingdom",51.5073219,-0.1276474
1310,"University Hospital (Rangueil), Toulouse, France",43.6044622,1.4442469
1311,"University Hospital Birmingham NHS Foundation Trust - Queen Elizabeth Medical Centre, Birmingham, United Kingdom",52.4796992,-1.9026911
1312,"University Hospital Bonn, Medizinische Klinik III, Bonn, Germany",50.735851,7.10066
1313,"University Hospital Cleveland Medical Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
1314,"University Hospital Dresden, Orthopaedic Department, Dresden, Germany",51.0493286,13.7381437
1315,"University Hospital La Paz, Madrid, Spain",40.4167047,-3.7035825
1316,"University Hospital Liege, Liege, Belgium",50.6407748,5.5763075803943725
1317,"University Hospital Maastricht, Maastricht, Limburg, Netherlands",50.8512438,5.6909768
1318,"University Hospital Reina Sofia, Córdoba, Spain",39.3260685,-4.8379791
1319,"University Hospital Río Hortega, Valladolid, Spain",41.6521328,-4.728562
1320,"University Hospital Tuebingen Medical Center, Tuebingen, Germany",48.5236164,9.0535531
1321,"University Hospital Tuebingen, Tuebingen, Germany",48.5236164,9.0535531
1322,"University Hospital Virgen Macarena, Sevilla, Spain",37.3886303,-5.9953403
1323,"University Hospital Virgen Macarena, Seville, Spain",37.3886303,-5.9953403
1324,"University Hospital and Medical Center, Stony Brook, New York, United States",40.9256538,-73.140943
1325,"University Hospital of Salamanca, Salamanca, Castilla y León, Spain",42.6102981,-5.5918712
1326,"University Hospital, Newark, New Jersey, United States",40.7405364,-74.19117585283874
1327,"University Hospitals Cleveland Medical Center, Case Comprehensive Cancer Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
1328,"University Hospitals Cleveland Medical Center, Cleveland, Ohio, United States",41.5057921,-81.60623680097736
1329,"University Medical Center Mainz, Mainz, Germany",50.0012314,8.2762513
1330,"University Medical Center Utrecht, Utrecht, Netherlands",52.080985600000005,5.12768396945229
1331,"University Medical Center, New Orleans, Louisiana, United States",29.959798550000002,-90.08213114772948
1332,"University Orthopedics Center, State College, Pennsylvania, United States",40.7944504,-77.8616386
1333,"University Regional Hospital Carlos Haya, Málaga, Spain",39.3260685,-4.8379791
1334,"University Suburban Health Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
1335,"University at Buffalo - Buffalo General Hospital, Buffalo, New York, United States",42.8867166,-78.8783922
1336,"University hospital of Grenoble, Grenoble, France",45.1875602,5.7357819
1337,"University hospital of Henri Mondor, Créteil, France",46.1718394,4.7148865
1338,"University hospital of Lille, Lille, France",50.6365654,3.0635282
1339,"University hospital of Nantes, Nantes, France",47.2186371,-1.5541362
1340,"University hospital of North Norway, Tromsø, Troms Og Finnmark, Norway",69.683892,18.98254539300512
1341,"University hospital of Pitié-Salpêtrière, Paris, France",48.8588897,2.3200410217200766
1342,"University of Alabama Birmingham (UAB) Hospital, Birmingham, Alabama, United States",33.5206824,-86.8024326
1343,"University of Alabama at Birmingham, Birmingham, Alabama, United States",33.5016153,-86.80604756076488
1344,"University of Alabama, Birmingham, Alabama, United States",33.5016153,-86.80604756076488
1345,"University of Alabama, Division of Endocrinology & Metabolism, Birmingham, Alabama, United States",33.5206824,-86.8024326
1346,"University of Alberta Hospital, Edmonton, Alberta, Canada",53.5206381,-113.52319456480117
1347,"University of Arizona, Tucson, Arizona, United States",32.2356427,-110.951744125426
1348,"University of Bergen, Institute of Clonical Dentistry, Bergen, Hordaland, Norway",60.393434299999996,5.321446894968321
1349,"University of Calgary, Calgary, Alberta, Canada",51.0783651,-114.1283072
1350,"University of California - San Diego (UCSD), San Diego, California, United States",32.87924375,-117.23112468377349
1351,"University of California - San Diego, San Diego, California, United States",32.87924375,-117.23112468377349
1352,"University of California - San Diego; Thornton, San Diego, California, United States",32.7174202,-117.1627728
1353,"University of California Davis Medical Center, Sacramento, California, United States",38.5810606,-121.493895
1354,"University of California Irvine Alpha Stem Cell Clinic, Irvine, California, United States",33.6856969,-117.8259819
1355,"University of California Irvine Department of Neurology, Orange, California, United States",33.7500378,-117.8704931
1356,"University of California Medical Center, San Francisco, California, United States",37.76307,-122.45740267680621
1357,"University of California San Diego Division of Neurological Surgery, San Diego, California, United States",32.7174202,-117.1627728
1358,"University of California San Francisco Medical Center, San Francisco, California, United States",37.7790262,-122.419906
1359,"University of California San Francisco, San Francisco, California, United States",37.762725700000004,-122.45825681806235
1360,"University of California at San Francisco, San Francisco, California, United States",37.7790262,-122.419906
1361,"University of California, San Diego, La Jolla, California, United States",32.87924375,-117.23112468377349
1362,"University of California, San Francisco, San Francisco, California, United States",37.762725700000004,-122.45825681806235
1363,"University of California-Irvine, Irvine, California, United States",33.6431901,-117.84016493553044
1364,"University of Cambridge Dept of Clinical Neurosciences, Cambridge, Cambridgeshire, United Kingdom",52.197584649999996,0.13915373736874398
1365,"University of Chicago Hospitals, Chicago, Illinois, United States",41.7904074,-87.60488420632774
1366,"University of Chicago Medical Center, Chicago, Illinois, United States",41.8755616,-87.6244212
1367,"University of Chicago, Chicago, Illinois, United States",41.79139685,-87.60084387193544
1368,"University of Colorado Anschutz Medical Campus, Aurora, Colorado, United States",39.7446494,-104.8386619
1369,"University of Colorado Cancer Center, Aurora, Colorado, United States",39.7405111,-104.8309947
1370,"University of Florida, Gainesville, Florida, United States",29.6328784,-82.34901329340119
1371,"University of Florida-Department of Medicine, Gainesville, Florida, United States",29.6519684,-82.3249846
1372,"University of Health Sciences, Istanbul, Turkey",41.0039615,29.01972468459884
1373,"University of Illinois - Chicago, Chicago, Illinois, United States",41.79139685,-87.60084387193544
1374,"University of Illinois, Department of Ophthalmology and Visual Sciences, Chicago, Illinois, United States",41.8755616,-87.6244212
1375,"University of Iowa Hospitals and Clinics, Iowa City, Iowa, United States",41.6612561,-91.5299106
1376,"University of Kansas Medical Center, Kansas City, Kansas, United States",39.05699635,-94.60953952536904
1377,"University of Kentucky Hospital, Lexington, Kentucky, United States",38.0286002,-84.5082097
1378,"University of Kentucky, Lexington, Kentucky, United States",38.027038,-84.5048374161113
1379,"University of Liège, Liège, Belgium",53.6143224,-2.20776
1380,"University of Louisville Hospital, Louisville, Kentucky, United States",38.2483107,-85.74506887135223
1381,"University of Louisville, Louisville, Kentucky, United States",38.21332235,-85.75770751081866
1382,"University of Malaya Medical Centre, Kuala Lumpur, Malaysia",3.11256105,101.65403830175345
1383,"University of Maryland Hospital, Baltimore, Maryland, United States",39.28795845,-76.62461428102453
1384,"University of Maryland Medical Center Medical Center, Baltimore, Maryland, United States",39.28827365,-76.62439437177966
1385,"University of Maryland Medical Center, Baltimore, Maryland, United States",39.28827365,-76.62439437177966
1386,"University of Maryland, Baltimore, Baltimore, Maryland, United States",39.289447800000005,-76.62630185349286
1387,"University of Maryland/Greenbaum, Baltimore, Maryland, United States",39.2908816,-76.610759
1388,"University of Massachusetts Medical School, Worcester, Massachusetts, United States",42.2782955,-71.76223550127514
1389,"University of Miami Hospitals & Clinics, Miami, Florida, United States",25.7741728,-80.19362
1390,"University of Miami Miller School of Medicine, Miami, Florida, United States",25.7741728,-80.19362
1391,"University of Miami School of Medicine, Miami, Florida, United States",25.7741728,-80.19362
1392,"University of Miami, Miami, Florida, United States",25.71727245,-80.27870688083459
1393,"University of Miami-Interdiciplinary Stem Cell Institute, Miami, Florida, United States",25.7741728,-80.19362
1394,"University of Miami-Interdisciplinary Stem Cell Institute, Miami, Florida, United States",25.7741728,-80.19362
1395,"University of Minnesota Hospital, Minneapolis, Minnesota, United States",44.97101265,-93.23144466768856
1396,"University of Minnesota Masonic Cancer Center and Medical Center, Minneapolis, Minnesota, United States",44.9772995,-93.2654692
1397,"University of Minnesota Medical Center, Saint Paul, Minnesota, United States",44.9497487,-93.0931028
1398,"University of Minnesota, Masonic Cancer Center and Medical Center, Minneapolis, Minnesota, United States",44.9772995,-93.2654692
1399,"University of Minnesota, Minneapolis, Minnesota, United States",44.9863392,-93.17945580218503
1400,"University of Mississippi Medical Center, Jackson, Mississippi, United States",32.32938955,-90.1725205723653
1401,"University of Mississippi, Jackson, Mississippi, United States",32.32938955,-90.1725205723653
1402,"University of Modena and Reggio Emilia, Modena, Italy",44.5384728,10.935960870530739
1403,"University of Nebraska, Omaha, Nebraska, United States",41.257793250000006,-96.0104763
1404,"University of Nevada School of Medicine, Reno, Nevada, United States",39.5261206,-119.8126581
1405,"University of New Mexico School of Medicine, Albuquerque, New Mexico, United States",35.0841034,-106.650985
1406,"University of North Carolina Diabetes Care Center, Chapel Hill, North Carolina, United States",35.9131542,-79.05578
1407,"University of North Carolina Hospitals, Chapel Hill, North Carolina, United States",35.9131542,-79.05578
1408,"University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, United States",35.90503535,-79.04775326525107
1409,"University of Oklahoma Health Sciences Center, Oklahoma City, Oklahoma, United States",35.48428685,-97.49863299224828
1410,"University of Otago, Christchurch, New Zealand",-43.5348592,172.6318208
1411,"University of Pennsylvania Medical Center, Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
1412,"University of Pittsburgh Cancer Centers, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
1413,"University of Pittsburgh Medical Center, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
1414,"University of Pittsburgh, Pittsburgh, Pennsylvania, United States",40.44415295,-79.96246095144505
1415,"University of Rochester - Strong Memorial, Rochester, New York, United States",43.157285,-77.615214
1416,"University of Rochester Medical Center, Rochester, New York, United States",43.122906349999994,-77.62538540097447
1417,"University of Rochester, Rochester, New York, United States",43.1226985,-77.6307297
1418,"University of Southern California Keck School of Medicine, Los Angeles, California, United States",34.0536909,-118.242766
1419,"University of Southern California University Hospital, Los Angeles, California, United States",34.0627257,-118.20188823929675
1420,"University of Southern California, Los Angeles, California, United States",34.0218833,-118.28586662125
1421,"University of Texas Health Science Center, Houston, Texas, United States",29.7029914,-95.4031517
1422,"University of Texas MD Anderson Cancer Center, Houston, Texas, United States",29.7076703,-95.39782993506569
1423,"University of Texas Medical Branch, Galveston, Texas, United States",29.312018350000002,-94.77627329985782
1424,"University of Texas Rio Grande Valley School of Medicine, Harlingen, Texas, United States",26.1907543,-97.6960599
1425,"University of Utah Orthopaedic Center, Salt Lake City, Utah, United States",40.75642295,-111.8330182648075
1426,"University of Utah, Salt Lake City, Utah, United States",40.762813699999995,-111.83687191368261
1427,"University of Utah/Heart Center-Primary Children's Hospital, Salt Lake City, Utah, United States",40.7596198,-111.8867975
1428,"University of Vermont, Burlington, Vermont, United States",44.4737365,-73.19414679705882
1429,"University of Virginia, Charlottesville, Virginia, United States",38.0324342,-78.499060670954
1430,"University of Wisconsin Carbone Cancer Center, Madison, Wisconsin, United States",43.074761,-89.3837613
1431,"University of Wisconsin Health- West Clinic, Madison, Wisconsin, United States",43.074761,-89.3837613
1432,"University of Wisconsin Madison, Madison, Wisconsin, United States",43.080274450000005,-89.43095871991434
1433,"University of Wisconsin School of Medicine, Madison, Wisconsin, United States",43.074761,-89.3837613
1434,"University of Wisconsin, Madison, Wisconsin, United States",43.080274450000005,-89.43095871991434
1435,"UniversitÃ¤tsklinikum Mannheim, Mannheim, Germany",49.4892913,8.4673098
1436,"Università Cattolica del Sacro Cuore, Rome, Italy",41.8933203,12.4829321
1437,"Universitätsklinikum ""Carl Gustav Carus"" der Technischen Universität Dresden, Medizinische Klinik und Poliklinik III Angiologie und Gefäßzentrum, Dresden, Germany",51.0493286,13.7381437
1438,"Universitätsklinikum Augsburg, Klinik für Dermatologie und Allergologie, Campus Süd, Augsburg, Germany",48.3668041,10.8986971
1439,"Universitätsklinikum Düsseldorf, Heinrich-Heine-Universität Düsseldorf, Klinik für Dermatologie, Düsseldorf, Germany",51.1638175,10.4478313
1440,"Universitätsklinikum Erlangen, Hautklinik - Wundzentrum Dermatologie, Erlangen, Germany",49.5928616,11.0056
1441,"Universitätsklinikum Erlangen, Hautklinik, Erlangen, Germany",49.5928616,11.0056
1442,"Universitätsklinikum Essen, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Essen, Germany",51.4582235,7.0158171
1443,"Universitätsklinikum Frankfurt, Department of Trauma, Hand and Reconstructive Surgery, Frankfurt, Germany",50.1106444,8.6820917
1444,"Universitätsklinikum Freiburg, Klinik für Dermatologie und Venerologie, Freiburg, Germany",47.9960901,7.8494005
1445,"Universitätsklinikum Freiburg, Klinik für Orthopädie und Unfallchirurgie, Freiburg, Germany",47.9960901,7.8494005
1446,"Universitätsklinikum Hamburg- Eppendorf, Institut für Versorgungsforschung in der Dermatologie und bei Pflegeberufen (IVDP), Hamburg, Germany",53.550341,10.000654
1447,"Universitätsklinikum Leipzig AöR, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Leipzig, Germany",51.3406321,12.3747329
1448,"Universitätsklinikum München, Munich, Germany",48.1371079,11.5753822
1449,"Universitätsklinikum Münster, Klinik für Hautkrankheiten, Allgemeine Dermatologie und Venerologie, Münster, Germany",51.1638175,10.4478313
1450,"Universitätsklinikum Tübingen, Universitäts-Hautklinik Tübingen, Tübingen, Germany",52.2025617,7.9885332
1451,"Universitätsklinikum Ulm, Klinik für Dermatologie und Allergologie, Ulm, Germany",48.3974003,9.9934336
1452,"Universitätsklinikum Würzburg, Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Würzburg, Germany",51.1638175,10.4478313
1453,"Universitätsmedizin Greifswald; Klinik und Poliklinik für Hautkrankheiten, Greifswald, Germany",54.095791,13.3815238
1454,"Universitätsmedizin Rostock, Klinik und Poliklinik für Dermatologie und Venerologie, Rostock, Germany",54.0924445,12.1286127
1455,"Unlimited Research, San Antonio, Texas, United States",29.4246002,-98.4951405
1456,"Uppsala University Hospital, Uppsala, Sweden",59.8586126,17.6387436
1457,"Upstate Pharmaceutical Research, Greenville, South Carolina, United States",34.851354,-82.3984882
1458,"Ural Center of Modern Nanotechnologies, Institute of Natural Sciences, Ural Federal University, Yekaterinburg, Sverdlovsk Oblast, Russian Federation",56.8433669,60.6453838
1459,"Ural Institute of Cardiology, Yekaterinburg, Sverdlovsk Oblast, Russian Federation",56.839104,60.60825
1460,"VA Healthcare System, San Francisco, San Francisco, California, United States",37.762725700000004,-122.45825681806235
1461,"VUMC, Amsterdam, Netherlands",52.334632,4.8599107386474145
1462,"Valden Medical, Honolulu, Hawaii, United States",21.304547,-157.855676
1463,"Vanderbilt University Medical Center, Nashville, Tennessee, United States",36.14092375,-86.80163418092431
1464,"Vanderbuilt University Medical Center Diagnostic Laboratory, Nashville, Tennessee, United States",36.1622767,-86.7742984
1465,"Venenzentrum der Dermatologischen und Gefäßchirurgischen Kliniken, Kliniken der Ruhr-Universität Bochum im St. Maria Hilf Krankenhaus, Bochum, Germany",51.4818111,7.2196635
1466,"Venture Research Institute, Miami, Florida, United States",25.7741728,-80.19362
1467,"Vermont Lung Center, University of Vermont, Burlington, Vermont, United States",44.4737365,-73.19414679705882
1468,"Veteran's Administration Medical Center (does not require vet status), Long Beach, California, United States",33.7690164,-118.191604
